957595.887473091 119067.94522317
957549.990060732 119007.80378628
957648.115563016 118949.24501879
957788.973138876 118893.85159008
957915.586690211 118760.90736118
958056.44426607 118634.29380984
958168.81379288 118534.58563817
958360.316789273 118423.79878075
958469.520977299 118352.57865813
958429.954242507 118195.89438835
958449.737609904 118119.92625755
958538.367095838 117934.75393872
958623.831242988 117765.40831381
958755.192802498 117621.38539917
958913.459741666 117501.1025254
959120.789431976 117309.59952901
959396.173906129 117154.49792862
959606.668935223 116975.65628736
959695.298421157 116780.98795219
959719.038462032 116616.39033545
959620.912959748 116450.21004932
959491.13406963 116265.0377305
959359.77251012 116208.0616324
959260.064338444 116315.68315104
959142.94680346 116486.61144533
959027.411937867 116621.13834363
958897.633047749 116719.26384591
958748.862124931 116803.14532367
958729.870092231 116888.60947082
958554.193789755 116831.63337272
958312.045372827 116671.78376416
958297.801348302 116507.18614742
958315.210711611 116348.91920826
958437.07625477 116204.89629361
958546.280442796 116179.57358335
958517.792393746 116100.44011376
958388.013503628 116041.88134627
958381.682826061 115836.13432535
958543.115104013 115671.53670862
958804.25555364 115527.51379397
958962.522492808 115399.31757325
959135.033456502 115271.12135252
959264.812346619 115172.99585024
959381.929881604 115209.39724625
959472.14203693 115179.32652781
959549.692837123 115078.03568674
959712.707784465 114979.91018445
959840.904005191 114994.15420898
959942.194846259 115111.27174396
960046.65102611 115190.40521355
960149.52453657 115290.11338522
960208.083304062 115260.04266678
960114.705809953 115128.68110727
960067.225728202 114957.75281297
960037.15500976 114764.66714718
960075.13907516 114725.10041239
960189.091271362 114772.58049414
960276.138087904 114801.06854319
960328.36617783 114766.24981658
960398.003631064 114696.61236334
960524.617182398 114687.11634699
960640.152047991 114682.36833882
960730.364203317 114733.01375935
960833.237713776 114764.66714718
960912.37118336 114832.72193103
961010.496685644 114842.21794738
961135.527567587 114785.24184928
961121.283543062 114674.45499186
961171.928963596 114606.40020801
961249.479763788 114514.6053833
961328.613233373 114454.46394642
961387.172000865 114513.02271391
961426.738735657 114660.21096733
961456.809454099 114766.24981658
961518.533560374 114824.80858407
961591.336352392 114774.16316353
961547.021609425 114541.51076296
961575.509658475 114378.49581562
961676.800499543 114378.49581561
961765.429985477 114389.57450136
961874.634173503 114440.21992189
961958.515651262 114557.33745688
962013.909079971 114600.06953045
962051.893145371 114509.85737512
962037.649120846 114419.6452198
962145.270639481 114441.80259128
962208.577415148 114456.04661581
962324.112280741 114427.55856676
962344.686982833 114305.69302359
962344.686982832 114172.7487947
962385.836387016 114123.68604355
962514.032607742 114103.11134146
962683.378232652 114128.43405173
962711.866281702 114063.54460667
962699.204926569 114028.72588005
962561.512689493 113982.82846769
962461.804517817 113894.19898176
962434.899138158 113788.16013252
962528.276632267 113762.83742225
962727.692975619 113775.49877738
962843.227841212 113784.99479373
962874.881229046 113713.77467111
962781.503734936 113609.31849126
962781.503734936 113447.88621331
962819.487800337 113303.86329866
962862.219873912 113180.41508611
962909.699955663 113093.36826957
963086.958927531 113098.11627774
963264.217899399 113155.09237584
963379.752764992 113071.21089808
963530.106357202 113155.09237584
963686.790626978 113175.66707794
963754.84541082 113305.44596806
963634.562537053 113384.57943764
963618.735843136 113512.77565837
963712.113337245 113588.74378916
963838.72688858 113577.66510342
963876.71095398 113473.20892357
963940.017729648 113405.15413973
963971.671117481 113349.76071102
964038.143231932 113390.9101152
964049.221917673 113482.70493992
964049.221917673 113579.24777282
964110.946023949 113595.07446673
964220.150211975 113544.4290462
964270.795632509 113476.37426235
964406.905200194 113495.36629505
964557.258792403 113555.50773194
964637.974931379 113595.07446673
964674.376327388 113716.94000989
964706.029715221 113860.96292453
964685.45501313 113979.66312891
964587.329510845 114049.30058214
964486.038669778 114068.29261484
964343.598424526 114090.44998633
964283.456987642 114145.84341504
964186.91415475 114288.28366029
964126.772717866 114351.59043596
964101.450007599 114527.26673843
964017.56852984 114687.11634699
963973.253786873 114788.40718806
963857.71892128 114831.13926164
963715.278676029 114864.37531886
963686.790626978 114877.03667399
963594.995802261 114915.02073939
963563.342414427 114989.4062008
963602.909149219 115078.03568674
963723.192022987 115095.44505005
963799.160153788 115187.23987477
963846.640235538 115237.8852953
963887.789639722 115282.20003826
963995.411158356 115253.71198921
964090.371321857 115253.71198922
964123.607379082 115389.8215569
964172.670130225 115495.86040614
964142.599411783 115614.56061052
964046.05657889 115668.37136983
963883.041631547 115567.08052877
963726.35736177 115491.11239797
963582.334447127 115362.91617724
963465.216912143 115263.20800556
963395.579458908 115201.48389929
963238.895189132 115239.46796469
963275.296585141 115331.26278941
963458.886234576 115443.63231622
963495.287630585 115543.34048789
963582.334447128 115627.22196565
963765.924096562 115709.52077402
963917.860358164 115779.15822725
964131.520726041 115755.41818638
964261.299616159 115788.6542436
964321.441053043 115866.20504379
964304.031689734 115994.40126452
964277.126310076 116070.36939532
964220.150211975 115967.49588486
964174.252799616 115875.70106014
964047.639248281 115901.02377041
963947.931076606 115921.5984725
963876.71095398 116000.73194209
963974.836456264 116030.80266053
964128.355387257 116103.60545255
964174.252799616 116185.90426091
964047.639248281 116209.64430179
963913.112349989 116158.99888126
963762.758757779 116100.44011376
963557.01173686 116008.64528904
963447.807548834 115948.50385216
963332.272683241 115937.42516642
963211.989809474 115896.27576224
963072.714903006 115853.54368866
962993.581433421 115749.08750881
962824.235808511 115692.11141071
962790.999751286 115712.6861128
962684.960902044 115739.59149246
962552.016673143 115769.6622109
962518.780615917 115875.70106015
962604.244763068 116057.70804019
962892.290592354 116113.1014689
963094.872274489 116157.41621187
963192.997776773 116152.66820369
963357.595393508 116195.40027727
963379.752764992 116282.44709381
963498.452969368 116287.19510198
963536.437034769 116397.9819594
963639.310545228 116429.63534723
963756.428080212 116326.76183678
963946.348407214 116303.0217959
964058.717934023 116348.91920826
964063.465942198 116467.61941263
963943.183068431 116573.65826188
963905.19900303 116711.35049895
963914.69501938 116801.56265428
963973.253786872 116839.54671968
964052.387256457 116850.62540542
964120.442040299 116945.58556892
964055.55259524 117037.38039364
963859.301590672 117027.88437729
963675.711941236 117000.97899763
963549.098389902 116932.92421379
963351.264715942 116918.68018926
963232.564511565 116872.7827769
963134.439009281 116790.48396854
962931.857327146 116793.64930732
962787.834412503 116788.90129915
962732.440983794 116697.10647443
962578.922052801 116589.48495579
962441.229815725 116499.27280047
962308.285586823 116274.53374685
962244.978811156 116130.51083221
962178.506696705 116002.31461148
962074.050516854 115856.70902745
961949.019634911 115749.08750881
961616.659062659 115790.23691299
961395.085347823 115858.29169684
960917.119191535 116098.85744437
960679.718782782 116475.53275959
960423.32634133 116871.20010751
960144.776528394 117228.88339004
959840.904005191 117510.59854175
959688.96774359 117672.03081971
959432.575302137 117877.77784062
