949567.79 106682.32 NaN
949767.79 106682.32 NaN
949967.79 106682.32 NaN
950167.79 106682.32 NaN
950367.79 106682.32 NaN
950567.79 106682.32 NaN
950767.79 106682.32 NaN
950967.79 106682.32 NaN
951167.79 106682.32 NaN
951367.79 106682.32 NaN
951567.79 106682.32 NaN
951767.79 106682.32 NaN
951967.79 106682.32 NaN
952167.79 106682.32 NaN
952367.79 106682.32 NaN
952567.79 106682.32 NaN
952767.79 106682.32 NaN
952967.79 106682.32 NaN
953167.79 106682.32 NaN
953367.79 106682.32 NaN
953567.79 106682.32 NaN
953767.79 106682.32 NaN
953967.79 106682.32 NaN
954167.79 106682.32 NaN
954367.79 106682.32 NaN
954567.79 106682.32 NaN
954767.79 106682.32 NaN
954967.79 106682.32 NaN
955167.79 106682.32 NaN
955367.79 106682.32 NaN
955567.79 106682.32 NaN
955767.79 106682.32 NaN
955967.79 106682.32 NaN
956167.79 106682.32 NaN
956367.79 106682.32 NaN
956567.79 106682.32 NaN
956767.79 106682.32 NaN
956967.79 106682.32 NaN
957167.79 106682.32 NaN
957367.79 106682.32 NaN
957567.79 106682.32 NaN
957767.79 106682.32 NaN
957967.79 106682.32 NaN
958167.79 106682.32 NaN
958367.79 106682.32 NaN
958567.79 106682.32 NaN
958767.79 106682.32 NaN
958967.79 106682.32 NaN
959167.79 106682.32 NaN
959367.79 106682.32 NaN
959567.79 106682.32 NaN
959767.79 106682.32 NaN
959967.79 106682.32 NaN
960167.79 106682.32 NaN
960367.79 106682.32 NaN
960567.79 106682.32 NaN
960767.79 106682.32 NaN
960967.79 106682.32 NaN
961167.79 106682.32 NaN
961367.79 106682.32 NaN
961567.79 106682.32 NaN
961767.79 106682.32 NaN
961967.79 106682.32 NaN
962167.79 106682.32 NaN
962367.79 106682.32 NaN
962567.79 106682.32 NaN
962767.79 106682.32 NaN
962967.79 106682.32 NaN
963167.79 106682.32 NaN
963367.79 106682.32 NaN
963567.79 106682.32 NaN
963767.79 106682.32 NaN
963967.79 106682.32 NaN
964167.79 106682.32 NaN
964367.79 106682.32 NaN
964567.79 106682.32 NaN
964767.79 106682.32 NaN
964967.79 106682.32 NaN
965167.79 106682.32 NaN
965367.79 106682.32 NaN
965567.79 106682.32 NaN
965767.79 106682.32 NaN
965967.79 106682.32 NaN
966167.79 106682.32 NaN
966367.79 106682.32 NaN
966567.79 106682.32 NaN
966767.79 106682.32 NaN
966967.79 106682.32 NaN
967167.79 106682.32 NaN
967367.79 106682.32 NaN
949567.79 106882.32 NaN
949767.79 106882.32 NaN
949967.79 106882.32 NaN
950167.79 106882.32 NaN
950367.79 106882.32 NaN
950567.79 106882.32 NaN
950767.79 106882.32 NaN
950967.79 106882.32 NaN
951167.79 106882.32 NaN
951367.79 106882.32 NaN
951567.79 106882.32 NaN
951767.79 106882.32 NaN
951967.79 106882.32 NaN
952167.79 106882.32 NaN
952367.79 106882.32 NaN
952567.79 106882.32 NaN
952767.79 106882.32 NaN
952967.79 106882.32 NaN
953167.79 106882.32 NaN
953367.79 106882.32 NaN
953567.79 106882.32 NaN
953767.79 106882.32 NaN
953967.79 106882.32 NaN
954167.79 106882.32 NaN
954367.79 106882.32 NaN
954567.79 106882.32 NaN
954767.79 106882.32 NaN
954967.79 106882.32 NaN
955167.79 106882.32 NaN
955367.79 106882.32 NaN
955567.79 106882.32 NaN
955767.79 106882.32 NaN
955967.79 106882.32 NaN
956167.79 106882.32 NaN
956367.79 106882.32 NaN
956567.79 106882.32 NaN
956767.79 106882.32 NaN
956967.79 106882.32 NaN
957167.79 106882.32 NaN
957367.79 106882.32 NaN
957567.79 106882.32 NaN
957767.79 106882.32 NaN
957967.79 106882.32 NaN
958167.79 106882.32 NaN
958367.79 106882.32 NaN
958567.79 106882.32 NaN
958767.79 106882.32 NaN
958967.79 106882.32 NaN
959167.79 106882.32 NaN
959367.79 106882.32 NaN
959567.79 106882.32 NaN
959767.79 106882.32 NaN
959967.79 106882.32 NaN
960167.79 106882.32 NaN
960367.79 106882.32 NaN
960567.79 106882.32 NaN
960767.79 106882.32 NaN
960967.79 106882.32 NaN
961167.79 106882.32 NaN
961367.79 106882.32 NaN
961567.79 106882.32 NaN
961767.79 106882.32 NaN
961967.79 106882.32 NaN
962167.79 106882.32 NaN
962367.79 106882.32 NaN
962567.79 106882.32 NaN
962767.79 106882.32 NaN
962967.79 106882.32 NaN
963167.79 106882.32 NaN
963367.79 106882.32 NaN
963567.79 106882.32 NaN
963767.79 106882.32 NaN
963967.79 106882.32 NaN
964167.79 106882.32 NaN
964367.79 106882.32 NaN
964567.79 106882.32 NaN
964767.79 106882.32 NaN
964967.79 106882.32 NaN
965167.79 106882.32 NaN
965367.79 106882.32 NaN
965567.79 106882.32 NaN
965767.79 106882.32 NaN
965967.79 106882.32 NaN
966167.79 106882.32 NaN
966367.79 106882.32 NaN
966567.79 106882.32 NaN
966767.79 106882.32 NaN
966967.79 106882.32 NaN
967167.79 106882.32 NaN
967367.79 106882.32 NaN
949567.79 107082.32 NaN
949767.79 107082.32 NaN
949967.79 107082.32 NaN
950167.79 107082.32 NaN
950367.79 107082.32 NaN
950567.79 107082.32 NaN
950767.79 107082.32 NaN
950967.79 107082.32 NaN
951167.79 107082.32 NaN
951367.79 107082.32 NaN
951567.79 107082.32 NaN
951767.79 107082.32 NaN
951967.79 107082.32 NaN
952167.79 107082.32 NaN
952367.79 107082.32 NaN
952567.79 107082.32 NaN
952767.79 107082.32 NaN
952967.79 107082.32 NaN
953167.79 107082.32 NaN
953367.79 107082.32 NaN
953567.79 107082.32 NaN
953767.79 107082.32 NaN
953967.79 107082.32 NaN
954167.79 107082.32 NaN
954367.79 107082.32 NaN
954567.79 107082.32 NaN
954767.79 107082.32 NaN
954967.79 107082.32 NaN
955167.79 107082.32 NaN
955367.79 107082.32 NaN
955567.79 107082.32 NaN
955767.79 107082.32 NaN
955967.79 107082.32 NaN
956167.79 107082.32 NaN
956367.79 107082.32 NaN
956567.79 107082.32 NaN
956767.79 107082.32 NaN
956967.79 107082.32 NaN
957167.79 107082.32 NaN
957367.79 107082.32 NaN
957567.79 107082.32 NaN
957767.79 107082.32 NaN
957967.79 107082.32 NaN
958167.79 107082.32 NaN
958367.79 107082.32 NaN
958567.79 107082.32 NaN
958767.79 107082.32 NaN
958967.79 107082.32 NaN
959167.79 107082.32 NaN
959367.79 107082.32 NaN
959567.79 107082.32 NaN
959767.79 107082.32 NaN
959967.79 107082.32 NaN
960167.79 107082.32 NaN
960367.79 107082.32 NaN
960567.79 107082.32 NaN
960767.79 107082.32 NaN
960967.79 107082.32 NaN
961167.79 107082.32 NaN
961367.79 107082.32 NaN
961567.79 107082.32 NaN
961767.79 107082.32 NaN
961967.79 107082.32 NaN
962167.79 107082.32 NaN
962367.79 107082.32 NaN
962567.79 107082.32 NaN
962767.79 107082.32 NaN
962967.79 107082.32 NaN
963167.79 107082.32 NaN
963367.79 107082.32 NaN
963567.79 107082.32 NaN
963767.79 107082.32 NaN
963967.79 107082.32 NaN
964167.79 107082.32 NaN
964367.79 107082.32 NaN
964567.79 107082.32 NaN
964767.79 107082.32 NaN
964967.79 107082.32 NaN
965167.79 107082.32 NaN
965367.79 107082.32 NaN
965567.79 107082.32 NaN
965767.79 107082.32 NaN
965967.79 107082.32 NaN
966167.79 107082.32 NaN
